sample_id,ambient_temp_C,coal_surface_temp_C,delta_T_C,delta_T_rate_per_hr,humidity_pct,solar_radiation_Wm2,wind_speed_kmh,rainfall_last_24h_mm,soil_moisture_pct,coal_surface_moisture_pct,pile_age_days,coal_type_volatile_pct,pile_compaction,crack_width_mm,hotspot_detected,vegetation_stress_index,shc_risk,data_source
SYN-01175,33.9,35.8,1.88,0.27,34.2,451.2,2.4,17.8,16.5,9.4,10,26.6,0,0.59,0,0,0,synthetic_physics_based
SYN-01176,31.9,77.1,45.24,2.374,41.1,785.0,9.8,2.6,12.6,8.7,76,35.4,1,0.8,1,2,1,synthetic_physics_based
SYN-01177,37.2,60.4,23.2,1.387,69.9,846.7,19.8,16.3,13.9,7.2,30,35.9,1,1.39,0,0,0,synthetic_physics_based
SYN-01178,22.4,42.0,19.64,1.848,82.9,128.0,15.5,0.0,12.0,7.9,51,34.7,1,4.78,0,0,0,synthetic_physics_based
SYN-01179,36.7,46.7,9.98,0.466,78.8,534.5,4.6,0.0,12.2,8.4,33,18.9,0,1.61,0,0,0,synthetic_physics_based
SYN-01180,31.9,47.3,15.36,0.816,71.1,871.9,10.3,0.0,13.9,8.4,18,37.0,1,1.94,0,0,0,synthetic_physics_based
SYN-01181,41.2,54.9,13.69,1.736,36.6,399.2,5.1,15.1,20.4,10.8,78,20.6,1,5.18,0,1,0,synthetic_physics_based
SYN-01182,27.5,50.3,22.76,1.172,47.4,796.6,8.5,12.4,3.6,2.7,22,18.7,0,1.99,0,0,0,synthetic_physics_based
SYN-01183,33.9,47.6,13.71,1.542,48.6,170.3,15.7,0.0,18.2,9.5,64,26.3,1,6.47,0,2,0,synthetic_physics_based
SYN-01184,40.5,58.0,17.48,1.04,45.0,891.9,15.5,0.0,10.4,4.9,21,21.9,1,0.84,0,0,0,synthetic_physics_based
SYN-01185,22.3,32.7,10.44,0.756,60.9,726.3,4.9,0.0,17.2,10.6,1,21.7,1,1.56,0,0,0,synthetic_physics_based
SYN-01186,40.6,53.6,13.0,0.713,62.1,897.2,18.5,0.0,21.0,11.8,15,23.8,1,1.33,0,0,0,synthetic_physics_based
SYN-01187,35.1,51.5,16.38,1.037,51.4,659.0,12.1,0.0,8.8,6.0,36,23.0,0,4.56,0,0,0,synthetic_physics_based
SYN-01188,21.5,40.0,18.5,1.374,51.2,377.1,7.9,22.4,4.7,2.8,47,31.7,0,3.87,0,1,0,synthetic_physics_based
SYN-01189,26.6,55.3,28.73,0.536,79.7,894.4,10.3,0.0,7.4,4.8,54,21.7,0,1.28,0,1,0,synthetic_physics_based
SYN-01190,35.6,56.4,20.79,4.126,77.4,298.0,12.3,0.0,7.2,6.1,86,28.9,1,4.21,0,1,1,synthetic_physics_based
SYN-01191,21.5,34.5,13.06,0.548,48.5,349.0,11.4,0.0,17.1,9.2,32,37.7,1,0.62,0,0,0,synthetic_physics_based
SYN-01192,32.8,58.4,25.6,2.09,84.8,680.7,10.0,0.0,4.2,1.7,58,26.6,0,3.05,0,2,1,synthetic_physics_based
SYN-01193,27.6,51.1,23.46,3.775,87.2,738.8,10.3,0.0,4.0,2.8,46,30.8,0,4.75,0,1,1,synthetic_physics_based
SYN-01194,33.7,64.4,30.78,1.001,49.6,886.5,3.9,0.0,16.2,5.0,54,37.4,1,4.39,1,0,1,synthetic_physics_based
SYN-01195,21.0,26.4,5.42,0.042,51.3,234.3,16.3,24.2,13.6,8.5,33,20.8,1,1.3,0,0,0,synthetic_physics_based
SYN-01196,39.2,62.8,23.66,0.512,60.3,768.2,11.1,0.0,10.9,4.7,39,26.4,0,4.04,0,1,0,synthetic_physics_based
SYN-01197,41.4,64.9,23.53,1.121,86.5,714.7,3.1,0.0,13.9,10.2,23,35.0,1,1.63,0,0,0,synthetic_physics_based
SYN-01198,41.3,61.2,19.88,1.212,82.6,107.4,15.4,0.0,17.0,10.5,43,36.6,1,3.91,0,0,0,synthetic_physics_based
SYN-01199,36.5,55.5,19.04,4.101,36.2,398.5,18.7,15.6,5.0,4.1,55,30.0,0,5.63,0,0,0,synthetic_physics_based
SYN-01200,22.9,20.0,-2.86,0.809,53.6,304.5,19.0,0.0,13.5,8.8,2,20.9,0,1.95,0,0,0,synthetic_physics_based
SYN-01201,36.7,62.2,25.52,2.204,63.2,324.0,7.7,12.2,18.7,9.6,66,36.0,0,2.63,0,1,0,synthetic_physics_based
SYN-01202,20.5,42.4,21.84,0.632,60.2,934.7,3.1,0.0,9.9,5.0,38,21.5,0,0.96,0,0,0,synthetic_physics_based
SYN-01203,20.5,32.3,11.8,0.343,41.6,628.5,10.6,0.0,17.5,7.1,29,25.1,1,1.07,0,0,0,synthetic_physics_based
SYN-01204,27.1,48.8,21.69,3.194,81.5,695.9,2.7,0.0,19.1,12.7,67,25.5,0,2.0,0,1,1,synthetic_physics_based
SYN-01205,30.8,57.1,26.35,1.085,70.6,929.0,18.7,0.0,18.6,8.3,71,26.9,0,0.56,0,1,0,synthetic_physics_based
SYN-01206,36.9,54.2,17.21,1.367,80.3,389.5,4.1,0.0,15.4,8.4,36,33.8,1,3.23,0,0,0,synthetic_physics_based
SYN-01207,35.0,52.0,16.98,0.793,81.5,771.7,5.4,0.0,16.6,11.0,29,34.0,0,0.63,0,0,0,synthetic_physics_based
SYN-01208,29.8,47.2,17.44,1.306,74.9,441.1,8.4,0.0,18.0,12.2,37,32.4,1,5.7,0,0,0,synthetic_physics_based
SYN-01209,26.0,61.8,35.79,2.191,56.4,832.6,8.0,5.5,16.9,8.9,87,18.4,0,6.88,1,1,0,synthetic_physics_based
SYN-01210,41.9,55.3,13.41,1.211,66.6,212.6,16.0,0.0,11.6,3.8,45,29.3,1,1.49,0,0,0,synthetic_physics_based
SYN-01211,29.4,43.3,13.93,0.17,39.6,902.9,9.4,23.3,6.0,3.7,16,32.9,1,0.41,0,0,0,synthetic_physics_based
SYN-01212,29.9,34.8,4.91,1.15,70.4,246.9,3.8,15.1,8.9,5.4,31,26.9,0,1.34,0,0,0,synthetic_physics_based
SYN-01213,23.6,40.6,17.02,0.58,40.8,343.6,5.7,0.0,6.9,4.5,34,36.9,1,1.39,0,0,0,synthetic_physics_based
SYN-01214,37.5,71.1,33.66,2.805,71.6,730.6,10.4,21.1,9.9,5.0,50,34.5,0,1.79,1,0,0,synthetic_physics_based
SYN-01215,35.3,54.4,19.15,2.956,43.8,404.4,3.4,0.0,12.3,6.6,65,30.8,1,2.99,0,2,0,synthetic_physics_based
SYN-01216,24.9,38.6,13.74,3.432,37.1,597.4,12.4,3.6,21.2,10.6,82,19.2,1,2.98,0,2,0,synthetic_physics_based
SYN-01217,21.8,51.5,29.7,1.539,39.9,450.1,11.5,25.9,21.2,11.9,62,31.0,0,5.46,0,2,0,synthetic_physics_based
SYN-01218,35.0,69.1,34.16,0.882,30.1,718.1,14.4,28.2,17.6,10.9,43,36.2,1,1.84,1,0,0,synthetic_physics_based
SYN-01219,34.4,53.2,18.79,1.09,73.1,255.5,18.8,6.1,21.6,12.3,56,25.6,0,6.79,0,1,0,synthetic_physics_based
SYN-01220,26.0,33.6,7.61,0.383,73.9,102.6,18.3,0.0,22.0,12.0,15,34.8,1,0.23,0,0,0,synthetic_physics_based
SYN-01221,40.9,55.8,14.85,0.583,60.9,319.9,18.9,0.0,19.8,12.6,48,24.3,0,2.12,0,0,0,synthetic_physics_based
SYN-01222,23.3,45.4,22.05,3.437,39.7,476.9,5.3,0.0,4.5,2.9,49,29.4,1,2.13,0,0,1,synthetic_physics_based
SYN-01223,29.5,55.8,26.25,2.429,35.0,201.2,3.1,11.9,11.1,6.1,81,31.0,0,0.32,0,2,0,synthetic_physics_based
SYN-01224,40.8,59.1,18.33,0.505,31.1,369.3,6.4,0.0,13.1,7.3,44,31.6,1,4.91,0,1,0,synthetic_physics_based
SYN-01225,29.2,34.8,5.58,0.957,39.9,410.0,18.0,0.0,5.4,1.1,10,35.7,1,0.11,0,0,0,synthetic_physics_based
SYN-01226,34.0,40.5,6.43,1.242,83.5,101.7,19.5,1.9,18.4,8.5,20,22.7,1,1.08,0,0,0,synthetic_physics_based
SYN-01227,28.7,50.8,22.01,3.816,44.5,575.0,17.3,0.0,5.8,3.0,70,23.2,0,4.18,0,1,1,synthetic_physics_based
SYN-01228,26.0,38.3,12.25,0.009,51.3,845.9,2.6,0.0,10.3,4.5,8,32.1,1,1.79,0,0,0,synthetic_physics_based
SYN-01229,41.6,53.6,11.98,1.22,36.3,186.6,19.0,3.6,4.3,2.3,45,21.5,0,2.76,0,0,0,synthetic_physics_based
SYN-01230,29.0,43.9,14.94,0.526,43.3,588.0,8.8,8.9,13.0,8.4,34,27.3,0,1.52,0,0,0,synthetic_physics_based
SYN-01231,39.7,57.9,18.19,0.612,61.2,648.3,0.7,0.0,14.3,8.9,51,18.4,0,2.66,0,0,0,synthetic_physics_based
SYN-01232,25.1,34.3,9.26,0.557,66.5,427.4,9.1,1.0,17.0,9.9,4,20.8,0,1.04,0,0,0,synthetic_physics_based
SYN-01233,24.7,47.9,23.23,0.909,44.7,681.0,1.4,0.0,9.4,6.5,39,31.6,1,3.54,0,0,0,synthetic_physics_based
SYN-01234,20.7,48.1,27.44,1.347,33.5,419.7,11.1,0.0,14.2,9.4,84,32.9,0,1.33,0,1,0,synthetic_physics_based
SYN-01235,34.3,48.1,13.75,0.607,53.5,504.2,7.1,0.0,16.9,10.8,24,20.3,1,0.77,0,0,0,synthetic_physics_based
SYN-01236,28.1,48.0,19.88,0.829,44.1,56.6,9.7,0.0,17.5,11.1,88,22.6,0,6.6,0,2,0,synthetic_physics_based
SYN-01237,39.0,62.5,23.51,3.905,43.2,672.5,12.5,0.0,8.7,3.0,55,20.0,0,0.39,0,0,1,synthetic_physics_based
SYN-01238,30.4,47.5,17.08,0.714,87.6,645.2,17.4,0.0,4.3,1.0,26,26.7,1,1.13,0,0,0,synthetic_physics_based
SYN-01239,41.3,49.3,7.96,0.021,67.0,84.6,13.4,0.0,3.7,1.0,25,20.5,0,0.75,0,0,0,synthetic_physics_based
SYN-01240,24.1,36.3,12.22,0.019,63.4,381.4,9.0,23.6,17.6,9.0,36,26.7,0,1.1,0,0,0,synthetic_physics_based
SYN-01241,39.1,83.1,43.98,0.304,54.9,931.1,16.5,0.0,10.3,7.1,71,32.6,0,2.04,1,1,0,synthetic_physics_based
SYN-01242,37.1,62.8,25.7,2.286,55.7,428.7,18.2,0.0,5.5,2.9,74,31.7,1,3.29,0,2,1,synthetic_physics_based
SYN-01243,37.0,60.6,23.62,4.056,62.5,501.8,2.8,0.0,6.5,2.9,58,23.6,1,6.61,0,2,1,synthetic_physics_based
SYN-01244,38.6,53.5,14.87,0.466,71.8,868.9,10.9,0.0,17.6,9.9,12,31.5,0,0.98,0,0,0,synthetic_physics_based
SYN-01245,36.7,49.5,12.78,0.707,72.1,695.5,6.0,0.0,14.4,8.7,1,36.6,0,0.02,0,0,0,synthetic_physics_based
SYN-01246,33.8,54.4,20.62,3.074,40.3,573.9,1.4,0.0,12.5,8.1,50,25.0,1,5.09,0,1,1,synthetic_physics_based
SYN-01247,22.9,42.2,19.27,1.484,60.0,768.0,13.5,0.0,14.8,7.5,25,24.6,1,0.57,0,0,0,synthetic_physics_based
SYN-01248,20.7,49.7,28.96,1.089,54.7,827.9,17.3,0.0,5.6,1.7,80,29.4,0,5.12,0,1,1,synthetic_physics_based
SYN-01249,40.3,50.0,9.78,0.624,82.2,461.2,3.7,0.0,9.1,3.8,5,22.9,1,1.79,0,0,0,synthetic_physics_based
SYN-01250,33.6,60.3,26.7,1.286,67.9,477.6,16.3,6.3,10.1,5.7,83,31.0,0,0.87,0,2,0,synthetic_physics_based
SYN-01251,37.5,66.4,28.84,3.888,62.0,397.4,17.1,0.0,9.0,3.4,68,34.6,0,2.48,0,1,1,synthetic_physics_based
SYN-01252,30.6,42.9,12.35,0.077,36.9,920.0,18.3,17.0,19.4,12.1,6,27.2,0,1.41,0,0,0,synthetic_physics_based
SYN-01253,22.6,41.2,18.64,0.452,66.3,677.4,5.7,0.0,14.0,6.2,26,31.6,1,1.29,0,0,0,synthetic_physics_based
SYN-01254,22.8,38.6,15.83,4.261,37.0,124.9,18.1,0.0,16.9,6.9,55,31.0,0,4.15,0,0,0,synthetic_physics_based
SYN-01255,35.1,61.5,26.47,0.927,50.2,826.7,6.8,0.0,7.5,4.4,39,18.8,1,3.51,0,0,0,synthetic_physics_based
SYN-01256,29.5,43.2,13.69,0.105,38.6,482.5,11.3,0.0,8.0,4.0,9,21.7,1,1.75,0,0,0,synthetic_physics_based
SYN-01257,24.4,44.9,20.47,0.996,71.5,111.9,1.5,1.9,7.3,4.7,45,35.9,0,6.84,0,0,1,synthetic_physics_based
SYN-01258,30.8,40.5,9.73,0.792,42.4,544.7,1.4,0.0,16.1,8.1,14,36.8,1,1.34,0,0,0,synthetic_physics_based
SYN-01259,21.4,41.7,20.32,2.926,53.5,425.4,14.5,23.6,9.6,5.9,55,33.6,0,5.59,0,0,1,synthetic_physics_based
SYN-01260,32.8,48.7,15.93,0.333,83.7,840.0,9.2,0.0,10.7,7.4,9,36.4,0,0.86,0,0,0,synthetic_physics_based
SYN-01261,25.9,37.1,11.23,0.293,42.3,233.6,5.5,11.9,16.5,8.1,15,24.1,0,1.27,0,0,0,synthetic_physics_based
SYN-01262,37.5,58.5,20.99,1.19,60.5,793.8,4.2,0.0,21.5,12.6,37,23.0,0,0.87,0,1,0,synthetic_physics_based
SYN-01263,26.8,43.1,16.23,3.599,55.2,551.9,13.6,0.0,6.1,6.0,50,25.7,0,0.21,0,0,0,synthetic_physics_based
SYN-01264,30.0,41.9,11.88,1.246,31.1,99.1,0.5,0.0,4.2,3.5,84,19.1,0,0.21,0,2,1,synthetic_physics_based
SYN-01265,20.3,59.8,39.53,1.212,77.6,924.7,16.2,2.5,6.7,2.5,72,34.2,0,6.57,1,2,1,synthetic_physics_based
SYN-01266,21.6,37.8,16.19,0.156,34.1,511.4,2.0,0.0,17.0,9.8,21,37.7,0,0.04,0,0,0,synthetic_physics_based
SYN-01267,28.6,49.9,21.22,2.131,58.5,311.8,4.2,0.0,6.7,1.7,57,34.5,1,4.74,0,1,1,synthetic_physics_based
SYN-01268,30.6,42.4,11.87,0.39,63.6,472.5,8.0,0.0,14.1,6.0,19,29.1,0,0.46,0,0,0,synthetic_physics_based
SYN-01269,33.2,61.1,27.91,1.8,67.7,822.1,10.0,0.0,14.2,10.1,58,23.9,0,3.69,0,2,1,synthetic_physics_based
SYN-01270,26.4,28.4,1.98,0.731,71.3,324.4,7.4,0.0,8.6,5.3,6,22.0,1,1.23,0,0,0,synthetic_physics_based
SYN-01271,35.3,39.9,4.56,0.167,45.2,223.4,6.8,16.8,4.3,4.7,4,25.3,1,0.13,0,0,0,synthetic_physics_based
SYN-01272,38.9,53.0,14.1,0.434,30.6,166.2,19.3,0.0,10.6,6.5,43,31.3,1,2.09,0,0,0,synthetic_physics_based
SYN-01273,37.2,46.5,9.3,1.308,73.4,318.1,13.0,0.0,6.5,2.8,42,26.9,0,5.23,0,1,0,synthetic_physics_based
SYN-01274,20.9,32.8,11.95,1.271,62.1,752.0,1.0,0.0,6.5,3.6,3,36.7,1,1.59,0,0,0,synthetic_physics_based
SYN-01275,30.6,47.5,16.92,1.351,80.2,474.5,8.9,0.0,12.9,7.5,1,35.1,0,0.06,0,0,0,synthetic_physics_based
SYN-01276,22.3,32.0,9.71,1.683,79.3,254.7,17.6,29.0,15.8,12.0,55,20.0,1,4.63,0,0,0,synthetic_physics_based
SYN-01277,25.3,31.5,6.19,0.962,80.6,199.6,6.4,0.0,4.4,3.5,15,20.6,1,0.77,0,0,0,synthetic_physics_based
SYN-01278,41.7,51.0,9.34,2.83,59.1,349.5,2.3,0.0,14.0,6.6,47,31.5,1,0.86,0,1,0,synthetic_physics_based
SYN-01279,23.1,52.5,29.33,2.769,50.0,895.9,15.3,13.1,7.7,3.9,85,22.6,0,3.05,0,1,0,synthetic_physics_based
SYN-01280,31.0,45.1,14.1,0.794,77.5,358.7,12.3,0.0,15.8,9.4,46,33.8,1,3.77,0,1,0,synthetic_physics_based
SYN-01281,33.6,61.2,27.59,2.821,57.1,939.3,11.6,0.0,18.4,8.5,58,29.8,1,2.2,0,1,1,synthetic_physics_based
SYN-01282,35.5,58.0,22.52,2.021,41.0,486.7,1.5,16.2,18.3,10.1,71,22.6,1,6.19,0,1,0,synthetic_physics_based
SYN-01283,32.3,49.4,17.12,4.093,81.3,211.2,3.2,23.5,10.0,5.2,81,27.6,1,5.9,0,2,0,synthetic_physics_based
SYN-01284,20.2,52.4,32.17,4.13,83.0,852.0,12.6,0.0,13.8,8.3,83,26.1,1,3.56,1,1,1,synthetic_physics_based
SYN-01285,27.2,42.7,15.54,1.377,58.0,464.3,4.6,24.1,18.1,9.8,39,35.5,1,2.51,0,1,0,synthetic_physics_based
SYN-01286,31.4,37.4,5.99,0.518,34.5,688.7,10.3,0.0,4.2,1.0,3,18.6,1,1.48,0,0,0,synthetic_physics_based
SYN-01287,21.9,49.5,27.52,0.64,53.3,935.3,11.1,0.0,14.5,7.9,30,35.9,1,1.9,0,0,0,synthetic_physics_based
SYN-01288,27.7,34.3,6.55,0.547,78.2,95.2,6.0,0.0,18.9,11.5,35,31.0,0,1.4,0,0,0,synthetic_physics_based
SYN-01289,20.7,36.5,15.75,3.832,84.1,137.0,19.0,0.0,10.1,7.7,57,32.8,1,0.51,0,2,0,synthetic_physics_based
SYN-01290,21.7,34.8,13.03,0.389,42.2,698.4,16.9,0.0,11.7,7.9,29,18.1,0,0.97,0,0,0,synthetic_physics_based
SYN-01291,28.7,46.9,18.17,2.196,34.0,303.6,14.6,0.0,16.3,6.6,50,30.6,1,3.52,0,0,0,synthetic_physics_based
SYN-01292,22.9,41.6,18.65,3.861,82.6,215.9,2.0,0.0,4.3,1.0,62,29.8,0,1.94,0,2,1,synthetic_physics_based
SYN-01293,32.5,45.4,12.93,2.91,53.4,85.4,2.6,8.1,10.3,4.1,52,28.7,1,4.89,0,0,0,synthetic_physics_based
SYN-01294,35.2,37.3,2.13,0.512,62.5,69.7,10.1,0.0,8.6,7.0,14,33.7,1,1.79,0,0,0,synthetic_physics_based
SYN-01295,37.6,56.7,19.08,1.147,88.1,747.0,3.6,0.0,3.3,2.6,35,29.1,0,1.95,0,0,0,synthetic_physics_based
SYN-01296,24.4,36.3,11.93,0.957,34.0,171.0,19.6,0.0,6.7,7.7,28,35.1,1,1.64,0,0,0,synthetic_physics_based
SYN-01297,23.7,42.3,18.66,3.285,68.9,470.9,3.6,0.0,10.5,7.7,58,22.7,1,5.98,0,2,1,synthetic_physics_based
SYN-01298,22.3,44.6,22.27,0.637,34.4,595.3,10.0,0.0,6.8,3.9,30,34.1,0,0.7,0,0,0,synthetic_physics_based
SYN-01299,34.0,45.2,11.17,1.488,52.5,435.5,7.6,0.0,14.4,7.3,7,21.6,0,1.79,0,0,0,synthetic_physics_based
SYN-01300,35.5,52.1,16.54,1.111,78.2,74.4,13.0,23.2,11.5,6.9,39,34.3,1,3.61,0,1,0,synthetic_physics_based
SYN-01301,20.7,58.8,38.13,0.733,56.0,755.2,3.0,0.0,3.8,3.3,69,36.8,0,1.26,1,1,1,synthetic_physics_based
SYN-01302,40.6,49.4,8.77,0.039,89.8,59.5,8.9,22.2,8.2,6.3,35,24.7,1,1.24,0,0,0,synthetic_physics_based
SYN-01303,21.1,48.3,27.21,2.407,63.5,735.7,5.9,0.0,3.4,1.4,52,28.6,1,6.98,0,0,0,synthetic_physics_based
SYN-01304,31.9,50.3,18.4,0.793,49.3,854.0,17.8,24.7,9.8,8.7,14,31.2,1,1.84,0,0,0,synthetic_physics_based
SYN-01305,35.6,58.0,22.35,1.338,43.2,439.6,1.3,0.0,7.9,4.3,63,19.6,1,4.95,0,1,1,synthetic_physics_based
SYN-01306,39.2,48.8,9.6,0.468,51.0,532.0,18.3,0.0,16.1,10.6,36,27.9,1,1.82,0,0,0,synthetic_physics_based
SYN-01307,35.7,47.0,11.26,1.433,52.4,479.3,16.7,0.0,8.8,5.4,24,25.2,1,0.16,0,0,0,synthetic_physics_based
SYN-01308,37.6,57.2,19.57,0.639,34.1,400.3,6.3,0.0,10.1,5.0,40,35.4,1,2.31,0,0,0,synthetic_physics_based
SYN-01309,27.5,51.6,24.12,0.28,52.2,848.7,15.9,14.4,16.8,6.3,29,35.5,1,1.52,0,0,0,synthetic_physics_based
SYN-01310,37.9,65.2,27.31,0.498,57.9,854.5,1.1,22.5,12.1,4.8,53,32.0,0,4.24,0,1,0,synthetic_physics_based
SYN-01311,21.8,26.3,4.52,0.051,73.4,352.2,19.4,0.0,13.6,9.2,22,31.1,0,0.71,0,0,0,synthetic_physics_based
SYN-01312,39.7,67.8,28.08,0.481,69.4,603.6,10.8,1.0,19.0,11.6,72,32.7,1,4.14,0,1,0,synthetic_physics_based
SYN-01313,32.0,52.4,20.34,0.891,72.5,884.2,6.4,0.0,6.9,4.7,15,25.3,1,0.97,0,0,0,synthetic_physics_based
SYN-01314,38.0,65.9,27.94,3.783,30.5,915.9,7.6,0.0,21.8,14.3,69,26.1,0,2.32,0,1,1,synthetic_physics_based
SYN-01315,30.0,53.6,23.63,4.052,43.1,508.1,1.8,0.0,20.1,9.6,64,29.1,0,3.15,0,2,1,synthetic_physics_based
SYN-01316,34.2,50.3,16.09,0.204,69.7,457.5,19.8,0.0,8.4,3.9,4,36.8,1,0.31,0,0,0,synthetic_physics_based
SYN-01317,31.6,55.5,23.95,0.823,59.0,300.8,1.3,20.7,20.0,10.4,75,32.5,0,4.76,0,2,0,synthetic_physics_based
SYN-01318,36.1,54.2,18.06,1.433,30.3,913.0,13.3,0.0,17.3,7.5,18,29.0,0,0.73,0,0,0,synthetic_physics_based
SYN-01319,21.8,36.9,15.08,0.002,78.3,178.5,9.1,23.9,20.7,10.2,42,33.4,0,4.97,0,0,0,synthetic_physics_based
SYN-01320,21.3,37.6,16.22,1.264,76.4,571.8,19.0,0.0,16.1,7.3,30,25.4,1,1.06,0,0,0,synthetic_physics_based
SYN-01321,25.4,34.8,9.35,0.759,62.9,304.3,5.3,0.0,15.8,6.3,15,32.6,1,1.6,0,0,0,synthetic_physics_based
SYN-01322,23.5,44.9,21.35,0.908,34.0,301.1,10.9,10.7,3.1,1.0,70,26.2,0,0.77,0,1,0,synthetic_physics_based
SYN-01323,39.2,51.6,12.41,3.405,76.0,414.5,9.9,0.0,12.0,6.5,55,23.6,0,3.39,0,0,0,synthetic_physics_based
SYN-01324,24.8,52.4,27.6,3.676,65.0,948.9,14.2,0.0,6.8,6.4,53,30.2,1,3.16,0,0,0,synthetic_physics_based
SYN-01325,41.5,42.3,0.81,1.426,76.9,99.5,1.8,7.0,9.2,3.5,16,31.7,1,0.11,0,0,0,synthetic_physics_based
SYN-01326,27.4,52.9,25.48,1.961,75.1,570.7,4.3,0.0,21.6,13.5,73,27.2,1,3.54,0,2,1,synthetic_physics_based
SYN-01327,24.0,36.5,12.54,0.269,78.2,124.3,4.7,0.0,4.6,2.9,34,29.3,0,1.41,0,0,0,synthetic_physics_based
SYN-01328,37.4,46.9,9.48,0.363,61.1,189.1,14.9,6.3,16.7,9.9,27,31.9,0,1.06,0,0,0,synthetic_physics_based
SYN-01329,34.5,41.3,6.8,0.828,38.4,445.6,4.2,0.0,6.3,3.7,13,33.4,1,0.65,0,0,0,synthetic_physics_based
SYN-01330,31.0,45.2,14.26,1.395,70.3,509.4,11.7,4.8,3.1,1.0,27,35.9,0,0.38,0,0,0,synthetic_physics_based
SYN-01331,32.2,58.9,26.67,4.424,67.2,282.9,4.7,28.5,12.5,5.3,73,25.1,1,2.57,0,2,0,synthetic_physics_based
SYN-01332,35.8,67.8,32.0,0.687,74.5,334.8,17.3,6.8,6.1,4.2,69,37.0,0,1.39,1,2,1,synthetic_physics_based
SYN-01333,25.0,46.5,21.5,1.389,40.2,128.3,18.9,0.0,21.3,11.8,86,30.7,0,0.66,0,2,0,synthetic_physics_based
SYN-01334,41.9,53.4,11.48,0.586,41.7,322.9,10.6,29.6,6.9,1.3,31,33.8,0,0.87,0,0,0,synthetic_physics_based
SYN-01335,41.4,56.3,14.88,0.07,83.4,919.9,7.4,0.0,6.6,3.3,3,32.0,1,1.08,0,0,0,synthetic_physics_based
SYN-01336,34.3,58.9,24.6,0.766,75.0,900.2,5.1,10.5,3.6,2.9,30,22.1,0,0.22,0,0,0,synthetic_physics_based
SYN-01337,24.4,26.3,1.88,0.189,84.5,351.4,1.5,0.0,9.3,3.2,21,19.4,0,1.39,0,0,0,synthetic_physics_based
SYN-01338,35.0,43.2,8.28,1.263,75.5,563.8,5.7,0.0,3.5,1.3,6,32.5,0,1.47,0,0,0,synthetic_physics_based
SYN-01339,21.6,44.3,22.75,0.823,65.8,868.6,13.3,14.2,12.5,9.1,32,28.2,0,0.02,0,0,0,synthetic_physics_based
SYN-01340,20.7,33.8,13.08,1.267,69.2,55.6,10.9,0.0,12.6,7.8,42,32.0,0,4.17,0,1,0,synthetic_physics_based
SYN-01341,25.7,50.2,24.58,2.93,83.3,779.6,18.9,12.3,4.0,4.6,62,27.5,0,1.17,0,2,0,synthetic_physics_based
SYN-01342,30.2,61.1,30.92,1.926,64.7,903.5,8.2,0.0,7.6,3.6,89,24.2,0,5.87,1,2,1,synthetic_physics_based
SYN-01343,39.1,48.7,9.62,0.151,67.9,132.2,14.0,0.0,18.8,12.0,32,23.7,1,1.19,0,0,0,synthetic_physics_based
SYN-01344,36.0,60.4,24.4,4.165,39.4,195.3,10.0,0.0,11.8,4.9,86,32.6,1,0.42,0,1,1,synthetic_physics_based
SYN-01345,36.3,63.5,27.15,2.001,58.4,914.7,10.5,28.2,11.3,7.4,88,23.5,0,2.06,0,2,0,synthetic_physics_based
SYN-01346,29.4,47.4,18.0,1.166,73.0,533.8,5.7,0.0,16.3,7.9,39,32.3,0,6.33,0,1,0,synthetic_physics_based
SYN-01347,27.6,42.8,15.2,4.019,46.3,62.8,9.4,3.1,16.6,9.8,64,25.7,1,1.08,0,1,0,synthetic_physics_based
SYN-01348,28.2,32.3,4.16,0.269,42.1,281.9,9.7,0.0,17.5,10.4,30,33.4,0,0.34,0,0,0,synthetic_physics_based
SYN-01349,41.7,61.2,19.51,3.747,48.8,454.9,14.3,0.0,18.8,11.4,63,20.9,0,2.35,0,2,0,synthetic_physics_based
SYN-01350,20.9,41.0,20.14,0.32,44.5,673.6,18.8,0.0,7.4,2.6,31,22.1,1,1.55,0,0,0,synthetic_physics_based
SYN-01351,39.1,71.4,32.37,1.031,42.9,709.8,6.9,0.0,4.3,2.8,87,31.7,1,3.07,1,1,1,synthetic_physics_based
SYN-01352,32.7,55.9,23.14,0.544,55.5,945.9,1.3,0.0,10.2,5.7,40,29.2,1,4.36,0,1,0,synthetic_physics_based
SYN-01353,29.6,37.5,7.89,1.37,84.5,308.8,10.2,0.0,19.2,12.5,33,22.1,0,1.98,0,0,0,synthetic_physics_based
SYN-01354,36.0,62.4,26.43,1.456,60.4,534.4,11.1,0.0,4.5,1.5,63,36.1,1,3.95,0,2,1,synthetic_physics_based
SYN-01355,30.7,41.7,10.95,1.381,41.3,530.0,3.8,0.0,13.9,5.7,25,23.5,0,1.88,0,0,0,synthetic_physics_based
SYN-01356,39.2,59.3,20.13,0.502,34.6,415.1,15.3,0.0,16.3,6.5,36,26.4,1,2.74,0,0,0,synthetic_physics_based
SYN-01357,39.8,47.8,8.02,0.34,71.8,202.2,19.7,19.5,12.1,6.3,24,22.0,0,0.47,0,0,0,synthetic_physics_based
SYN-01358,29.3,47.6,18.32,0.74,53.0,929.7,18.9,0.0,7.8,3.7,58,25.8,0,4.9,0,2,0,synthetic_physics_based
